jumpingjacks (108).jpg,jumpingjacks_up,254.70787,172.9185,-499.29495,265.17978,157.04501,-453.86304,271.1466,156.14066,-453.72388,276.10477,155.25562,-453.80374,244.01503,158.76294,-452.25308,237.95782,159.22835,-452.32074,230.6915,159.50606,-452.2029,284.93677,162.24539,-241.79765,218.02034,164.19508,-228.24258,268.2968,190.44167,-423.67554,242.55818,190.98332,-420.63113,343.6244,252.84154,-172.47736,171.30786,264.23297,-108.33262,465.2953,188.76035,-348.087,47.30567,213.73201,-205.72247,385.1002,73.23933,-473.9707,107.14567,82.998184,-283.12482,354.02026,38.06591,-532.27045,126.45195,46.79048,-350.8207,343.62192,36.37591,-492.9041,135.6989,45.51828,-302.44342,349.28876,48.522385,-466.11554,132.62125,57.851555,-274.32245,315.62796,527.83264,-26.614582,211.4947,530.8398,26.375118,380.26352,714.24615,-34.268814,153.0713,721.5346,73.56104,455.73108,888.2954,282.84653,92.95811,885.9325,381.3562,456.42603,908.30457,300.958,90.86989,900.84424,399.72638,459.5627,962.4173,33.774147,78.25998,957.2736,173.20982
jumpingjacks (109).jpg,jumpingjacks_up,303.93097,152.64511,-514.91394,311.5464,134.69221,-459.6325,317.2314,134.50377,-459.45718,323.86774,134.27655,-459.42166,290.2111,135.62747,-464.7016,281.6223,136.52478,-464.82297,273.8046,137.48523,-464.82584,329.715,147.24197,-213.46431,254.20743,150.98328,-233.25447,315.01965,175.51805,-429.57172,288.15295,176.25764,-436.09158,395.24356,258.18353,-179.27258,192.42271,266.65182,-166.29625,524.1368,188.36105,-470.4018,59.450794,181.19818,-507.85284,458.2497,62.1224,-678.9459,146.56618,60.26704,-744.64606,437.9553,22.928665,-753.84,169.43594,28.281696,-836.2694,424.72305,22.540222,-702.244,186.72523,32.346348,-765.96735,428.00363,38.86549,-668.4651,184.67451,44.84872,-730.4973,370.519,611.16986,-17.467024,235.17812,616.28735,17.17579,464.30533,810.8231,22.405413,146.68791,823.0904,38.512028,571.1615,975.0888,439.64514,52.039368,984.92896,383.91425,579.41046,994.23615,465.41376,46.093235,1001.8039,405.428,571.26666,1066.3727,190.21619,35.5513,1030.8839,153.39635
jumpingjacks (11).jpg,jumpingjacks_up,300.65692,213.26025,-321.9206,308.81985,202.9096,-274.423,313.95132,203.53337,-274.40686,319.56534,204.18687,-274.50406,291.5659,203.16307,-278.66617,285.46255,203.96141,-278.74466,279.80988,204.72224,-278.73718,325.7492,216.81203,-76.31598,270.41388,215.17368,-91.139465,311.18884,229.59727,-253.96832,290.6704,229.32713,-258.7665,372.56467,294.64337,-41.400703,221.649,296.24008,-58.782673,442.9021,202.5702,-152.74185,159.02568,217.79164,-171.83604,438.25833,89.62616,-251.80222,157.5465,111.38335,-263.133,445.2268,64.24175,-304.53568,146.75188,85.432884,-328.4591,430.6604,61.172775,-303.03308,163.44072,84.566795,-316.66766,423.3275,72.90204,-262.86523,169.64297,96.77359,-271.3755,352.3049,558.6984,-0.5918322,254.30685,564.38916,0.56050205,458.5048,725.2473,-16.000353,165.64178,745.0376,-19.85279,555.9845,874.765,210.81937,78.829,897.8215,194.08124,557.8874,895.4508,220.14388,86.317604,918.0461,201.79947,588.2934,934.50256,0.6587623,42.779102,954.83276,-12.8386755
jumpingjacks (110).jpg,jumpingjacks_up,322.09946,136.7869,-494.21265,330.63782,119.318344,-439.15637,336.94525,118.83445,-439.0108,343.8952,118.157104,-439.0307,308.47284,121.08125,-444.91653,299.74033,121.83201,-445.04868,291.80508,122.5821,-445.08575,352.19092,129.8826,-186.24835,272.97906,133.34322,-209.26663,335.77997,160.898,-405.8675,307.67755,164.04834,-413.4753,417.93915,245.99216,-123.807785,211.6999,250.29819,-139.72754,550.08887,181.1598,-368.73578,76.11922,174.70761,-478.5657,487.23843,50.12155,-555.5694,155.93008,38.105297,-721.2369,470.32077,13.685293,-623.47144,180.54565,4.0049543,-811.8617,454.43817,12.246695,-578.2116,196.64427,7.560101,-746.874,456.32117,28.704159,-547.11755,189.78683,22.567049,-710.5889,387.72522,599.4701,-5.4127197,255.88086,604.704,5.2309484,487.53717,808.12366,26.534002,165.78696,820.82074,30.723188,591.3824,984.9341,438.32767,72.9549,986.65405,365.255,595.86255,997.40686,463.2406,73.992386,1000.0462,385.41354,588.4227,1067.3444,189.38567,45.981827,1064.9457,126.05018
jumpingjacks (111).jpg,jumpingjacks_up,305.0442,105.30937,-508.54126,315.37677,85.59154,-452.0039,322.68716,85.49688,-451.97556,328.6723,85.676155,-452.0936,290.0471,88.11078,-456.77457,280.92236,89.69728,-456.91217,272.05057,91.237946,-456.90958,337.56805,97.604324,-184.16925,256.1987,101.91862,-200.43994,320.04517,131.33272,-413.6074,289.81497,135.96518,-419.37665,403.4628,215.73846,-77.26914,198.1835,220.79518,-79.611534,537.9428,173.30003,-256.00342,48.909634,176.18518,-294.56076,528.0341,20.873737,-470.39795,76.02357,25.344032,-583.9151,524.30707,-14.769578,-544.4131,76.87755,-11.644867,-681.9489,510.3966,-24.929726,-520.2784,92.78613,-15.353295,-649.32605,510.85284,-5.471414,-473.83185,95.08347,0.03755939,-588.2659,369.3346,563.49725,-10.144284,239.56871,568.34265,10.174785,472.9063,781.4344,-20.265383,158.18819,792.03577,1.7818105,577.43604,978.2491,375.87506,52.400578,977.09393,350.52606,579.68225,995.2247,398.09753,46.58203,994.64496,370.75162,591.75244,1040.7799,93.602295,54.012688,1054.4287,86.11763
jumpingjacks (112).jpg,jumpingjacks_up,357.04706,76.6339,-456.2891,367.4133,58.19634,-400.4003,373.7643,58.463314,-400.42526,379.63684,58.514496,-400.6001,343.64737,58.53555,-407.82352,334.47778,59.1506,-407.92023,326.1904,59.572536,-407.85245,388.44418,68.93331,-128.54785,309.75412,68.65466,-160.20905,370.66257,101.84397,-359.59445,340.17587,104.23342,-369.24423,452.38773,189.45744,7.6063833,248.23184,186.76517,-43.28137,584.8687,175.05484,-82.01755,88.2846,177.55797,-165.12964,642.67035,45.458134,-332.63187,55.828594,35.443462,-416.19592,658.3143,16.343134,-405.8328,41.427906,-0.6598997,-505.39676,651.7162,6.539009,-422.02997,53.564083,-6.4906626,-504.84854,643.97406,18.95752,-357.34445,61.993057,8.3942375,-433.6687,416.885,526.93915,8.878088,293.65955,531.5099,-8.746805,520.7814,760.194,-24.649307,204.9453,775.82715,-64.91937,613.59125,962.12054,371.6732,111.96111,974.84686,257.66074,611.5004,983.3613,394.62927,108.44122,991.4695,275.41757,625.4381,1024.5664,94.99811,105.50612,1060.5315,-31.973722
jumpingjacks (113).jpg,jumpingjacks_up,446.589,53.144062,-492.83832,457.49023,31.749472,-439.95258,463.95557,32.387268,-440.0322,470.19113,32.92965,-440.1874,433.5807,30.99452,-447.53488,423.85208,31.073215,-447.59692,414.93997,31.15585,-447.51987,477.4702,41.307423,-163.20435,399.8867,37.796837,-197.51921,459.36023,78.31771,-392.00027,429.26968,79.13021,-401.923,546.09827,162.42337,-10.486605,336.3029,158.0257,-53.74486,681.8481,171.20123,-89.43593,187.41841,189.01508,-137.71182,784.28894,62.65399,-404.34872,92.53889,81.258995,-470.71933,822.00433,47.795204,-484.0662,65.15074,55.211502,-555.1288,821.37476,39.657032,-520.402,71.858734,47.54153,-593.9784,805.813,43.04974,-438.08566,84.44807,55.86686,-502.03668,505.80548,505.41684,0.19368169,384.12527,509.61914,0.13405211,596.0945,738.4861,-40.273724,305.84055,751.7587,-59.823994,666.9189,943.5713,349.2526,230.94112,972.9368,234.9266,663.92377,969.44946,370.3099,233.53111,988.5147,248.03978,680.9513,1015.04584,69.88273,218.39935,1026.8716,-61.897957
jumpingjacks (114).jpg,jumpingjacks_up,324.41293,131.52095,-517.3541,329.6528,114.358925,-460.1124,335.36816,114.2035,-460.0115,341.82562,113.96954,-460.0928,307.51898,115.53646,-467.4665,298.34845,116.48931,-467.60638,290.1062,117.52918,-467.62582,347.47565,125.31392,-194.20645,270.49994,129.70772,-221.52771,335.463,155.25308,-423.08844,310.11902,158.9541,-432.1965,413.7521,242.56587,-80.672554,210.1528,246.94899,-106.06313,560.8629,202.76843,-233.90846,67.88086,199.13051,-310.23123,546.31586,58.370728,-422.67868,113.41387,59.13248,-547.8667,542.0685,25.96102,-486.48996,123.974655,27.09488,-635.4739,527.95166,22.803856,-458.05524,140.20473,29.342348,-589.80383,526.6716,34.961327,-422.38516,141.48843,41.27414,-543.90985,391.02896,579.9026,-9.948782,259.03552,583.9772,9.9215355,496.4743,788.6369,-56.92575,171.03026,797.87714,-12.835374,594.8249,971.37164,315.22205,66.05463,982.8184,308.30997,597.19836,993.92847,335.58353,62.106846,999.3339,326.0968,605.8512,1034.0505,34.744877,63.592384,1061.2928,48.78883
jumpingjacks (115).jpg,jumpingjacks_up,378.39835,154.04337,-510.3581,382.12918,136.15273,-455.3882,387.0135,136.46716,-455.24902,392.55142,136.93646,-455.2517,364.09824,137.19678,-461.8752,355.79752,138.68382,-462.00107,347.59644,140.51413,-462.02838,396.44672,148.03578,-198.96916,326.08618,153.15709,-225.01308,387.6383,177.17262,-419.99576,364.4927,180.2786,-428.39932,464.53064,258.85098,-126.702034,267.05188,264.84296,-153.40717,592.4494,190.59087,-370.25974,129.76283,190.12564,-488.24847,537.7281,61.936188,-591.6588,202.77463,66.574585,-761.35034,523.89124,28.983395,-666.11926,220.2213,30.314928,-856.84485,506.52936,26.10746,-629.3679,235.35321,33.923264,-798.3698,507.1642,41.138485,-587.80774,234.06946,47.17049,-752.81903,439.59406,596.2068,0.34954098,311.01495,602.2055,-0.48903358,543.3356,805.64154,12.506685,222.84581,816.9732,0.9932894,645.95953,975.0429,412.25427,114.163155,992.0331,324.00824,650.98303,991.3558,435.63574,113.84486,1002.8601,342.4777,655.9501,1036.6578,153.00961,99.100266,1063.7123,70.44122
jumpingjacks (116).jpg,jumpingjacks_up,346.8006,152.12753,-500.45676,353.698,135.5367,-446.28107,359.75748,135.35825,-446.13422,365.5259,134.86584,-446.10596,332.25336,136.96413,-445.64554,323.92935,138.00876,-445.78885,316.03436,139.07695,-445.80743,371.62274,147.1083,-209.99602,298.5132,153.00877,-202.92697,359.18546,175.05518,-420.58362,331.5758,177.20781,-419.13452,440.09793,258.35614,-196.77689,237.83531,267.16162,-152.93288,566.212,187.35023,-542.4218,111.74515,183.99586,-516.95294,493.44244,62.549683,-781.47894,186.38187,53.141647,-772.43744,469.5928,24.182425,-861.9362,205.63782,16.539139,-869.0069,457.56543,23.190609,-811.7096,222.47379,20.355276,-797.6651,461.89743,39.22803,-772.69434,220.84274,34.687904,-760.5674,412.80975,614.3724,-10.447822,280.49908,619.3075,10.206593,501.91986,813.0867,6.9208417,186.13751,829.0093,-17.24084,612.6434,969.8647,477.66583,89.648674,987.4881,334.53662,619.3523,988.16144,509.3332,85.08837,1001.9147,355.90976,626.6789,1027.367,235.96384,78.3279,1072.4819,90.87163
jumpingjacks (117).jpg,jumpingjacks_up,321.33832,130.3787,-510.58365,327.42615,111.42067,-453.36414,334.30536,111.404106,-453.27878,341.40048,111.42983,-453.33984,307.06738,111.74094,-461.28232,298.24692,112.070885,-461.4045,289.5356,112.52929,-461.42456,344.98636,122.84534,-189.95346,269.80334,121.55557,-221.13087,331.2691,153.36592,-417.8533,307.13443,155.27547,-427.72604,408.17267,233.11743,-110.170074,206.764,238.12119,-140.64879,542.6683,168.3146,-305.50708,72.996666,169.74904,-440.90833,497.93277,31.760096,-503.5381,121.83825,20.073683,-715.42346,488.28177,-6.49914,-574.8498,129.24919,-15.47807,-812.919,470.56586,-11.023049,-546.4147,145.17226,-17.137554,-766.03503,471.2098,7.5326405,-503.99796,143.06207,1.0370948,-713.66425,379.1973,581.0271,0.32674757,247.93715,586.21356,-0.37230867,474.09814,795.5172,-1.0473946,158.71004,807.8746,17.837772,584.303,973.1009,379.18884,55.38336,979.7351,357.80835,589.0845,991.3654,400.2165,49.305573,995.2637,377.04105,597.7288,1045.5983,99.32077,59.64449,1064.1492,97.660126
jumpingjacks (118).jpg,jumpingjacks_up,322.04605,99.53067,-515.8005,330.07248,78.28432,-459.20023,336.0017,78.070656,-459.1886,342.58154,78.31554,-459.32028,307.17554,80.29839,-467.9342,297.6318,81.89204,-468.0495,288.8347,83.64436,-468.04727,347.70258,89.20928,-185.20955,267.4836,94.964165,-220.72617,332.8613,124.35921,-418.21008,305.9995,128.7262,-429.5469,410.10843,206.16425,-60.731186,210.57092,211.55447,-96.45779,556.44446,175.54553,-213.10297,58.0838,180.08466,-286.88007,559.6016,41.817406,-465.848,47.773487,25.445984,-575.27704,563.5951,15.44035,-539.19495,42.15159,-5.1110806,-667.485,550.27057,9.322644,-522.2841,56.57447,-9.614694,-646.8854,546.5883,20.335815,-472.73245,59.788998,-0.009919584,-583.72766,380.35568,552.9288,-1.1925117,251.56036,556.2616,1.2160416,481.99118,772.508,-35.093506,161.59384,785.8052,-43.51752,586.5307,973.0627,356.56473,45.12717,981.88995,276.2943,589.814,992.60144,378.56177,41.020496,995.84155,294.0689,597.9745,1036.2655,64.71846,51.88356,1062.3287,-6.851374
jumpingjacks (119).jpg,jumpingjacks_up,429.02203,70.83815,-445.26178,437.36572,53.27415,-393.10587,443.4794,53.533943,-393.1632,449.66205,53.71587,-393.32144,413.9022,53.580006,-398.77905,404.80914,54.299915,-398.85437,396.55096,54.871162,-398.78146,457.0137,64.14061,-131.03189,379.30997,65.73086,-152.1959,441.3399,95.56336,-350.0781,412.53287,98.313095,-356.6088,524.36304,185.46547,-1.3792095,323.16754,183.526,-31.42481,657.35095,184.47449,-93.2112,173.12927,191.70593,-111.580246,722.97284,65.948685,-377.69275,108.027756,65.17381,-373.54416,746.7452,37.159634,-447.7451,85.090775,32.13712,-450.1673,743.8353,30.898485,-472.89047,92.624374,24.214655,-472.26254,733.01666,39.82495,-405.68546,103.77419,36.40557,-398.26892,490.66122,525.6085,-5.1514473,365.93454,528.32587,5.307263,586.67737,754.3077,-94.36402,276.80093,766.72955,-64.95333,683.8546,962.48584,289.21976,183.25934,977.8566,234.97337,682.8349,982.4431,311.04483,179.27167,994.0602,249.38127,699.09106,1036.218,2.1215162,166.39902,1037.1968,-55.090336
jumpingjacks (12).jpg,jumpingjacks_up,321.8408,195.68698,-356.4351,326.68256,182.83882,-309.8536,331.78525,183.3553,-309.8725,337.46182,183.99391,-310.03226,309.2169,183.39314,-313.93167,301.9793,184.21388,-313.98022,295.75928,184.95103,-313.91345,342.97736,195.62456,-108.019226,283.19037,196.10315,-122.14924,330.8645,213.08499,-285.84494,311.81668,213.02872,-290.33472,391.7818,275.40106,-52.622322,235.36292,278.44278,-72.68098,472.30392,197.22607,-148.76108,158.80757,198.0178,-171.57057,501.398,83.15622,-285.0125,121.02937,85.8627,-313.89334,503.35107,54.756405,-341.1444,111.0109,57.201626,-384.3654,490.512,48.143806,-351.07062,118.66273,51.666367,-385.94995,487.75095,58.63185,-302.50385,124.32733,62.24914,-329.7498,363.07767,537.37036,-0.7899434,261.65204,540.1171,0.77420884,458.10803,703.5244,6.3306003,181.96822,728.3616,-6.8678303,559.6031,864.58026,234.01013,106.16119,882.5655,219.98846,558.0516,887.39044,242.73317,115.70981,903.804,228.3652,589.602,928.3901,8.313697,65.760796,949.3717,8.44276
jumpingjacks (120).jpg,jumpingjacks_up,465.35394,31.675055,-451.42734,472.4059,7.4048023,-397.21866,479.2504,7.2085495,-397.29803,485.03278,7.2165227,-397.43777,450.9487,7.2081017,-410.89847,441.20166,6.8013525,-410.9201,431.6075,6.4678545,-410.79984,482.118,11.84133,-118.49536,409.25827,10.893661,-182.16647,473.00107,54.05018,-349.89035,447.91782,54.154366,-368.0369,549.2794,136.98773,32.61232,342.21262,137.6467,-71.34975,681.2004,157.2584,39.621292,200.2464,190.98682,-183.4196,789.3082,69.429695,-197.80101,90.869415,97.50752,-533.24835,835.4405,55.84712,-260.83658,60.74776,72.07782,-619.7206,834.8155,46.7739,-315.20496,67.80252,58.9487,-670.9517,817.06134,51.228943,-235.82864,80.09884,67.5094,-569.17316,516.7682,474.2706,15.214025,394.81943,479.40732,-14.884884,601.2734,712.27,-2.5188363,320.78912,721.5684,-51.294582,672.5306,926.7121,383.72354,239.34236,948.6269,233.80048,668.23236,952.9218,405.50983,243.40463,965.7861,248.85364,690.3392,1002.5373,124.13962,230.95036,1011.5465,-46.65556
